ars,ags,geo_name,did,district_name,state,admin_unit,debkg_id
092750153153,09275153,Untergriesbach,09275,Passau,BY,62-Gemeinde,DEBKGDL20000E4PF
092750156156,09275156,Wegscheid,09275,Passau,BY,62-Gemeinde,DEBKGDL20000E6Z1
092750159159,09275159,Windorf,09275,Passau,BY,62-Gemeinde,DEBKGDL20000E2DE
092755229152,09275152,Tittling,09275,Passau,BY,64-Gemeinde,DEBKGDL20000DZ7V
092755229160,09275160,Witzmannsberg,09275,Passau,BY,64-Gemeinde,DEBKGDL20000DZ7U
092755232112,09275112,Aidenbach,09275,Passau,BY,64-Gemeinde,DEBKGDL20000E72O
092755232117,09275117,Beutelsbach,09275,Passau,BY,64-Gemeinde,DEBKGDL20000E4W7
092755234132,09275132,Malching,09275,Passau,BY,64-Gemeinde,DEBKGDL20000E72Y
092755234143,09275143,Rotthalmünster,09275,Passau,BY,64-Gemeinde,DEBKGDL20000E69M
092760138138,09276138,Regen,09276,Regen,BY,61-Stadt,DEBKGDL20000E1YS
092760144144,09276144,Viechtach,09276,Regen,BY,61-Stadt,DEBKGDL20000E58T
092760148148,09276148,Zwiesel,09276,Regen,BY,61-Stadt,DEBKGDL20000E25T
092760113113,09276113,Arnbruck,09276,Regen,BY,62-Gemeinde,DEBKGDL20000E520
092760115115,09276115,Bayerisch Eisenstein,09276,Regen,BY,62-Gemeinde,DEBKGDL20000E019
092760116116,09276116,Bischofsmais,09276,Regen,BY,62-Gemeinde,DEBKGDL20000E1YT
092760117117,09276117,Bodenmais,09276,Regen,BY,62-Gemeinde,DEBKGDL20000E4P7
092760118118,09276118,Böbrach,09276,Regen,BY,62-Gemeinde,DEBKGDL20000E3QP
092760120120,09276120,Drachselsried,09276,Regen,BY,62-Gemeinde,DEBKGDL20000E4A1
092760121121,09276121,Frauenau,09276,Regen,BY,62-Gemeinde,DEBKGDL20000E46V
092760122122,09276122,Geiersthal,09276,Regen,BY,62-Gemeinde,DEBKGDL20000E01S
092760126126,09276126,Kirchberg i. Wald,09276,Regen,BY,62-Gemeinde,DEBKGDL20000E4C7
092760127127,09276127,Kirchdorf i. Wald,09276,Regen,BY,62-Gemeinde,DEBKGDL20000E0FY
092760128128,09276128,Kollnburg,09276,Regen,BY,62-Gemeinde,DEBKGDL20000E54E
092760129129,09276129,Langdorf,09276,Regen,BY,62-Gemeinde,DEBKGDL20000E25U
092760130130,09276130,Lindberg,09276,Regen,BY,62-Gemeinde,DEBKGDL20000E46U
092760134134,09276134,Patersdorf,09276,Regen,BY,62-Gemeinde,DEBKGDL20000E01T
092760135135,09276135,Prackenbach,09276,Regen,BY,62-Gemeinde,DEBKGDL20000E3RU
092760139139,09276139,Rinchnach,09276,Regen,BY,62-Gemeinde,DEBKGDL20000E4JI
092760143143,09276143,Teisnach,09276,Regen,BY,62-Gemeinde,DEBKGDL20000E2G3
092765238111,09276111,Achslach,09276,Regen,BY,64-Gemeinde,DEBKGDL20000E4PC
092765238123,09276123,Gotteszell,09276,Regen,BY,64-Gemeinde,DEBKGDL20000E57Z
092765238142,09276142,Ruhmannsfelden,09276,Regen,BY,64-Gemeinde,DEBKGDL20000DZVN
092765238146,09276146,Zachenberg,09276,Regen,BY,64-Gemeinde,DEBKGDL20000E72M
092770116116,09277116,Eggenfelden,09277,Rottal-Inn,BY,61-Stadt,DEBKGDL20000E4VZ
092770138138,09277138,Pfarrkirchen,09277,Rottal-Inn,BY,61-Stadt,DEBKGDL20000E2KF
092770145145,09277145,Simbach a. Inn,09277,Rottal-Inn,BY,61-Stadt,DEBKGDL20000E533
092770111111,09277111,Arnstorf,09277,Rottal-Inn,BY,62-Gemeinde,DEBKGDL20000E3RH
092770114114,09277114,Dietersburg,09277,Rottal-Inn,BY,62-Gemeinde,DEBKGDL20000E4P1
092770117117,09277117,Egglham,09277,Rottal-Inn,BY,62-Gemeinde,DEBKGDL20000E4AX
092770121121,09277121,Gangkofen,09277,Rottal-Inn,BY,62-Gemeinde,DEBKGDL20000E51Z
092770124124,09277124,Hebertsfelden,09277,Rottal-Inn,BY,62-Gemeinde,DEBKGDL20000E4IG
092770126126,09277126,Johanniskirchen,09277,Rottal-Inn,BY,62-Gemeinde,DEBKGDL20000E74B
092770127127,09277127,Julbach,09277,Rottal-Inn,BY,62-Gemeinde,DEBKGDL20000E73O
092770128128,09277128,Kirchdorf a. Inn,09277,Rottal-Inn,BY,62-Gemeinde,DEBKGDL20000E4IT
092770134134,09277134,Mitterskirchen,09277,Rottal-Inn,BY,62-Gemeinde,DEBKGDL20000E25Q
092770139139,09277139,Postmünster,09277,Rottal-Inn,BY,62-Gemeinde,DEBKGDL20000E4B2
092770142142,09277142,Roßbach,09277,Rottal-Inn,BY,62-Gemeinde,DEBKGDL20000E4W0
092770144144,09277144,Schönau,09277,Rottal-Inn,BY,62-Gemeinde,DEBKGDL20000E72Z
092770149149,09277149,Triftern,09277,Rottal-Inn,BY,62-Gemeinde,DEBKGDL20000E2KJ
092770151151,09277151,Unterdietfurt,09277,Rottal-Inn,BY,62-Gemeinde,DEBKGDL20000E4BG
092770152152,09277152,Wittibreut,09277,Rottal-Inn,BY,62-Gemeinde,DEBKGDL20000E4VY
092770153153,09277153,Wurmannsquick,09277,Rottal-Inn,BY,62-Gemeinde,DEBKGDL20000E1NK
092770154154,09277154,Zeilarn,09277,Rottal-Inn,BY,62-Gemeinde,DEBKGDL20000E4PX
092775239119,09277119,Falkenberg,09277,Rottal-Inn,BY,64-Gemeinde,DEBKGDL20000E3RQ
092775239131,09277131,Malgersdorf,09277,Rottal-Inn,BY,64-Gemeinde,DEBKGDL20000E5A1
092775239141,09277141,Rimbach,09277,Rottal-Inn,BY,64-Gemeinde,DEBKGDL20000E50V
092775240122,09277122,Geratskirchen,09277,Rottal-Inn,BY,64-Gemeinde,DEBKGDL20000E4AO
092775240133,09277133,Massing,09277,Rottal-Inn,BY,64-Gemeinde,DEBKGDL20000DZPI
092775241112,09277112,Bayerbach,09277,Rottal-Inn,BY,64-Gemeinde,DEBKGDL20000E74J
092775241113,09277113,Bad Birnbach,09277,Rottal-Inn,BY,64-Gemeinde,DEBKGDL20000E5H2
092775243140,09277140,Reut,09277,Rottal-Inn,BY,64-Gemeinde,DEBKGDL20000E73Z
092775243148,09277148,Tann,09277,Rottal-Inn,BY,64-Gemeinde,DEBKGDL20000E4IA
092775244118,09277118,Ering,09277,Rottal-Inn,BY,64-Gemeinde,DEBKGDL20000E58L
092775244147,09277147,Stubenberg,09277,Rottal-Inn,BY,64-Gemeinde,DEBKGDL20000E3QB
092780118118,09278118,Bogen,09278,Straubing-Bogen,BY,61-Stadt,DEBKGDL20000E5GM
092780123123,09278123,Geiselhöring,09278,Straubing-Bogen,BY,61-Stadt,DEBKGDL20000E50A
092780121121,09278121,Feldkirchen,09278,Straubing-Bogen,BY,62-Gemeinde,DEBKGDL20000E3EQ
092780129129,09278129,Haibach,09278,Straubing-Bogen,BY,62-Gemeinde,DEBKGDL20000E4BT
092780141141,09278141,Kirchroth,09278,Straubing-Bogen,BY,62-Gemeinde,DEBKGDL20000DX17
092780143143,09278143,Konzell,09278,Straubing-Bogen,BY,62-Gemeinde,DEBKGDL20000E730
092780144144,09278144,Laberweinting,09278,Straubing-Bogen,BY,62-Gemeinde,DEBKGDL20000E4BE
092780146146,09278146,Leiblfing,09278,Straubing-Bogen,BY,62-Gemeinde,DEBKGDL20000E4TJ
092780148148,09278148,Mallersdorf-Pfaffenberg,09278,Straubing-Bogen,BY,62-Gemeinde,DEBKGDL20000E57P
092780167167,09278167,Oberschneiding,09278,Straubing-Bogen,BY,62-Gemeinde,DEBKGDL20000E1BI
092780170170,09278170,Parkstetten,09278,Straubing-Bogen,BY,62-Gemeinde,DEBKGDL20000E711
092780178178,09278178,Rattenberg,09278,Straubing-Bogen,BY,62-Gemeinde,DEBKGDL20000E3QO
092780184184,09278184,Sankt Englmar,09278,Straubing-Bogen,BY,62-Gemeinde,DEBKGDL20000E3PZ
092780190190,09278190,Steinach,09278,Straubing-Bogen,BY,62-Gemeinde,DEBKGDL20000E712
092780197197,09278197,Wiesenfelden,09278,Straubing-Bogen,BY,62-Gemeinde,DEBKGDL20000E3KV
092785246147,09278147,Loitzendorf,09278,Straubing-Bogen,BY,64-Gemeinde,DEBKGDL20000E58Y
092785246179,09278179,Rattiszell,09278,Straubing-Bogen,BY,64-Gemeinde,DEBKGDL20000E4BN
092785246189,09278189,Stallwang,09278,Straubing-Bogen,BY,64-Gemeinde,DEBKGDL20000E4HX
092785248116,09278116,Ascha,09278,Straubing-Bogen,BY,64-Gemeinde,DEBKGDL20000E59S
092785248120,09278120,Falkenfels,09278,Straubing-Bogen,BY,64-Gemeinde,DEBKGDL20000E4BX
092785248134,09278134,Haselbach,09278,Straubing-Bogen,BY,64-Gemeinde,DEBKGDL20000E4PJ
092785248151,09278151,Mitterfels,09278,Straubing-Bogen,BY,64-Gemeinde,DEBKGDL20000E49S
092785249139,09278139,Hunderdorf,09278,Straubing-Bogen,BY,64-Gemeinde,DEBKGDL20000E5GO
092785249154,09278154,Neukirchen,09278,Straubing-Bogen,BY,64-Gemeinde,DEBKGDL20000E4I0
092785249198,09278198,Windberg,09278,Straubing-Bogen,BY,64-Gemeinde,DEBKGDL20000E72S
092785250112,09278112,Aholfing,09278,Straubing-Bogen,BY,64-Gemeinde,DEBKGDL20000DX16
092785250117,09278117,Atting,09278,Straubing-Bogen,BY,64-Gemeinde,DEBKGDL20000E2NH
092785250172,09278172,Perkam,09278,Straubing-Bogen,BY,64-Gemeinde,DEBKGDL20000DZPV
092785250177,09278177,Rain,09278,Straubing-Bogen,BY,64-Gemeinde,DEBKGDL20000DZPS
092785252149,09278149,Mariaposching,09278,Straubing-Bogen,BY,64-Gemeinde,DEBKGDL20000E5H4
092785252159,09278159,Niederwinkling,09278,Straubing-Bogen,BY,64-Gemeinde,DEBKGDL20000E4P4
092785252171,09278171,Perasdorf,09278,Straubing-Bogen,BY,64-Gemeinde,DEBKGDL20000E732
092785252187,09278187,Schwarzach,09278,Straubing-Bogen,BY,64-Gemeinde,DEBKGDL20000E2ET
092785256113,09278113,Aiterhofen,09278,Straubing-Bogen,BY,64-Gemeinde,DEBKGDL20000E19I
092785256182,09278182,Salching,09278,Straubing-Bogen,BY,64-Gemeinde,DEBKGDL20000E3EP
092785257140,09278140,Irlbach,09278,Straubing-Bogen,BY,64-Gemeinde,DEBKGDL20000E66G
092785257192,09278192,Straßkirchen,09278,Straubing-Bogen,BY,64-Gemeinde,DEBKGDL20000E507
092790112112,09279112,Dingolfing,09279,Dingolfing-Landau,BY,61-Stadt,DEBKGDL20000E605
092790122122,09279122,Landau a.d. Isar,09279,Dingolfing-Landau,BY,61-Stadt,DEBKGDL20000E390
092790113113,09279113,Eichendorf,09279,Dingolfing-Landau,BY,62-Gemeinde,DEBKGDL20000E38V
092790115115,09279115,Frontenhausen,09279,Dingolfing-Landau,BY,62-Gemeinde,DEBKGDL20000E04A
092790124124,09279124,Loiching,09279,Dingolfing-Landau,BY,62-Gemeinde,DEBKGDL20000E604
092790126126,09279126,Marklkofen,09279,Dingolfing-Landau,BY,62-Gemeinde,DEBKGDL20000E73L
092790127127,09279127,Mengkofen,09279,Dingolfing-Landau,BY,62-Gemeinde,DEBKGDL20000E4NI
092790128128,09279128,Moosthenning,09279,Dingolfing-Landau,BY,62-Gemeinde,DEBKGDL20000E4A4
092790130130,09279130,Niederviehbach,09279,Dingolfing-Landau,BY,62-Gemeinde,DEBKGDL20000E1U6
092790132132,09279132,Pilsting,09279,Dingolfing-Landau,BY,62-Gemeinde,DEBKGDL20000E11U
092790134134,09279134,Reisbach,09279,Dingolfing-Landau,BY,62-Gemeinde,DEBKGDL20000E506
092790135135,09279135,Simbach,09279,Dingolfing-Landau,BY,62-Gemeinde,DEBKGDL20000E3QR
092790137137,09279137,Wallersdorf,09279,Dingolfing-Landau,BY,62-Gemeinde,DEBKGDL20000E11W
092795208116,09279116,Gottfrieding,09279,Dingolfing-Landau,BY,64-Gemeinde,DEBKGDL20000E509
092795208125,09279125,Mamming,09279,Dingolfing-Landau,BY,64-Gemeinde,DEBKGDL20000E50I
093710113113,09371113,Auerbach i.d. OPf.,09371,Amberg-Sulzbach,BY,61-Stadt,DEBKGDL20000E4DD
093710127127,09371127,Hirschau,09371,Amberg-Sulzbach,BY,61-Stadt,DEBKGDL20000E0MJ
093710150150,09371150,Schnaittenbach,09371,Amberg-Sulzbach,BY,61-Stadt,DEBKGDL20000E5AD
093710151151,09371151,Sulzbach-Rosenberg,09371,Amberg-Sulzbach,BY,61-Stadt,DEBKGDL20000E0DQ
093710156156,09371156,Vilseck,09371,Amberg-Sulzbach,BY,61-Stadt,DEBKGDL20000E4DE
093710111111,09371111,Ammerthal,09371,Amberg-Sulzbach,BY,62-Gemeinde,DEBKGDL20000DXBW
093710118118,09371118,Ebermannsdorf,09371,Amberg-Sulzbach,BY,62-Gemeinde,DEBKGDL20000DZPU
093710119119,09371119,Edelsfeld,09371,Amberg-Sulzbach,BY,62-Gemeinde,DEBKGDL20000E4A9
093710120120,09371120,Ensdorf,09371,Amberg-Sulzbach,BY,62-Gemeinde,DEBKGDL20000E0PE
093710121121,09371121,Freihung,09371,Amberg-Sulzbach,BY,62-Gemeinde,DEBKGDL20000E4DF
093710122122,09371122,Freudenberg,09371,Amberg-Sulzbach,BY,62-Gemeinde,DEBKGDL20000E1S5
093710129129,09371129,Hohenburg,09371,Amberg-Sulzbach,BY,62-Gemeinde,DEBKGDL20000E4C0
093710132132,09371132,Kastl,09371,Amberg-Sulzbach,BY,62-Gemeinde,DEBKGDL20000E1GC
093710136136,09371136,Kümmersbruck,09371,Amberg-Sulzbach,BY,62-Gemeinde,DEBKGDL20000E3R8
093710144144,09371144,Poppenricht,09371,Amberg-Sulzbach,BY,62-Gemeinde,DEBKGDL20000E74G
093710146146,09371146,Rieden,09371,Amberg-Sulzbach,BY,62-Gemeinde,DEBKGDL20000E202
093710148148,09371148,Schmidmühlen,09371,Amberg-Sulzbach,BY,62-Gemeinde,DEBKGDL20000E3S0
093710154154,09371154,Ursensollen,09371,Amberg-Sulzbach,BY,62-Gemeinde,DEBKGDL20000E1IX
093715301123,09371123,Gebenbach,09371,Amberg-Sulzbach,BY,64-Gemeinde,DEBKGDL20000E20Z
093715301126,09371126,Hahnbach,09371,Amberg-Sulzbach,BY,64-Gemeinde,DEBKGDL20000E210
093715302128,09371128,Hirschbach,09371,Amberg-Sulzbach,BY,64-Gemeinde,DEBKGDL20000E47P
093715302135,09371135,Königstein,09371,Amberg-Sulzbach,BY,64-Gemeinde,DEBKGDL20000E40R
093715303140,09371140,Etzelwang,09371,Amberg-Sulzbach,BY,64-Gemeinde,DEBKGDL20000E47F
093715303141,09371141,Neukirchen b. Sulzbach-Rosenberg,09371,Amberg-Sulzbach,BY,64-Gemeinde,DEBKGDL20000E0N1
093715303157,09371157,Weigendorf,09371,Amberg-Sulzbach,BY,64-Gemeinde,DEBKGDL20000E73D
093715304116,09371116,Birgland,09371,Amberg-Sulzbach,BY,64-Gemeinde,DEBKGDL20000E51X
093715304131,09371131,Illschwang,09371,Amberg-Sulzbach,BY,64-Gemeinde,DEBKGDL20000E58E
093719452452,09371452,Eichen,09371,Amberg-Sulzbach,BY,65-Gemeindefreies Gebiet,DEBKGDL20000E58D
093720116116,09372116,Cham,09372,Cham,BY,61-Stadt,DEBKGDL20000E744
093720126126,09372126,Furth im Wald,09372,Cham,BY,61-Stadt,DEBKGDL20000E4BO
093720137137,09372137,Bad Kötzting,09372,Cham,BY,61-Stadt,DEBKGDL20000E49O
093720153153,09372153,Roding,09372,Cham,BY,61-Stadt,DEBKGDL20000E1R6
093720154154,09372154,Rötz,09372,Cham,BY,61-Stadt,DEBKGDL20000E1OQ
093720171171,09372171,Waldmünchen,09372,Cham,BY,61-Stadt,DEBKGDL20000E537
093720112112,09372112,Arnschwang,09372,Cham,BY,62-Gemeinde,DEBKGDL20000E0YT
093720113113,09372113,Arrach,09372,Cham,BY,62-Gemeinde,DEBKGDL20000DZQ2
093720115115,09372115,Blaibach,09372,Cham,BY,62-Gemeinde,DEBKGDL20000E1P5
093720117117,09372117,Chamerau,09372,Cham,BY,62-Gemeinde,DEBKGDL20000E4BM
093720124124,09372124,Eschlkam,09372,Cham,BY,62-Gemeinde,DEBKGDL20000E2U7
093720130130,09372130,Grafenwiesen,09372,Cham,BY,62-Gemeinde,DEBKGDL20000E4W6
093720135135,09372135,Hohenwarth,09372,Cham,BY,62-Gemeinde,DEBKGDL20000E3RD
093720138138,09372138,Lam,09372,Cham,BY,62-Gemeinde,DEBKGDL20000E536
093720143143,09372143,Miltach,09372,Cham,BY,62-Gemeinde,DEBKGDL20000E57Y
093720144144,09372144,Neukirchen b. Hl. Blut,09372,Cham,BY,62-Gemeinde,DEBKGDL20000E6Y4
093720146146,09372146,Pemfling,09372,Cham,BY,62-Gemeinde,DEBKGDL20000E4C5
093720151151,09372151,Rimbach,09372,Cham,BY,62-Gemeinde,DEBKGDL20000E4V6
093720155155,09372155,Runding,09372,Cham,BY,62-Gemeinde,DEBKGDL20000E745
093720157157,09372157,Schönthal,09372,Cham,BY,62-Gemeinde,DEBKGDL20000E3RJ
093720158158,09372158,Schorndorf,09372,Cham,BY,62-Gemeinde,DEBKGDL20000E3QM
093720164164,09372164,Traitsching,09372,Cham,BY,62-Gemeinde,DEBKGDL20000E6X4
093720168168,09372168,Waffenbrunn,09372,Cham,BY,62-Gemeinde,DEBKGDL20000E4IE
093720175175,09372175,Willmering,09372,Cham,BY,62-Gemeinde,DEBKGDL20000E73G
093720177177,09372177,Zandt,09372,Cham,BY,62-Gemeinde,DEBKGDL20000E4JG
093720178178,09372178,Lohberg,09372,Cham,BY,62-Gemeinde,DEBKGDL20000E5P8
093725308163,09372163,Tiefenbach,09372,Cham,BY,64-Gemeinde,DEBKGDL20000E352
093725308165,09372165,Treffelstein,09372,Cham,BY,64-Gemeinde,DEBKGDL20000E4PR
093725310147,09372147,Pösing,09372,Cham,BY,64-Gemeinde,DEBKGDL20000E4HW
093725310161,09372161,Stamsried,09372,Cham,BY,64-Gemeinde,DEBKGDL20000E4JM
093725312128,09372128,Gleißenberg,09372,Cham,BY,64-Gemeinde,DEBKGDL20000E20N
093725312174,09372174,Weiding,09372,Cham,BY,64-Gemeinde,DEBKGDL20000E0YX
093725313149,09372149,Reichenbach,09372,Cham,BY,64-Gemeinde,DEBKGDL20000E0TJ
093725313170,09372170,Walderbach,09372,Cham,BY,64-Gemeinde,DEBKGDL20000E73U
093725317167,09372167,Zell,09372,Cham,BY,64-Gemeinde,DEBKGDL20000E510
093725317169,09372169,Wald,09372,Cham,BY,64-Gemeinde,DEBKGDL20000E5GQ
093725318125,09372125,Falkenstein,09372,Cham,BY,64-Gemeinde,DEBKGDL20000E4IB
093725318142,09372142,Michelsneukirchen,09372,Cham,BY,64-Gemeinde,DEBKGDL20000E74S
093725318150,09372150,Rettenbach,09372,Cham,BY,64-Gemeinde,DEBKGDL20000E3S4
093730112112,09373112,Berching,09373,Neumarkt i.d. OPf.,BY,61-Stadt,DEBKGDL20000E2DL
093730121121,09373121,Dietfurt a.d. Altmühl,09373,Neumarkt i.d. OPf.,BY,61-Stadt,DEBKGDL20000E1KM
093730126126,09373126,Freystadt,09373,Neumarkt i.d. OPf.,BY,61-Stadt,DEBKGDL20000E58H
093730147147,09373147,Neumarkt i.d. OPf.,09373,Neumarkt i.d. OPf.,BY,61-Stadt,DEBKGDL20000E65J
093730151151,09373151,Parsberg,09373,Neumarkt i.d. OPf.,BY,61-Stadt,DEBKGDL20000E5GX
093730167167,09373167,Velburg,09373,Neumarkt i.d. OPf.,BY,61-Stadt,DEBKGDL20000E749
093730113113,09373113,Berg b. Neumarkt i.d. OPf.,09373,Neumarkt i.d. OPf.,BY,62-Gemeinde,DEBKGDL20000E50F
093730115115,09373115,Breitenbrunn,09373,Neumarkt i.d. OPf.,BY,62-Gemeinde,DEBKGDL20000E1KL
093730119119,09373119,Deining,09373,Neumarkt i.d. OPf.,BY,62-Gemeinde,DEBKGDL20000E5XW
093730134134,09373134,Hohenfels,09373,Neumarkt i.d. OPf.,BY,62-Gemeinde,DEBKGDL20000E4A3
093730140140,09373140,Lauterhofen,09373,Neumarkt i.d. OPf.,BY,62-Gemeinde,DEBKGDL20000E4TF
093730143143,09373143,Lupburg,09373,Neumarkt i.d. OPf.,BY,62-Gemeinde,DEBKGDL20000E52O
093730146146,09373146,Mühlhausen,09373,Neumarkt i.d. OPf.,BY,62-Gemeinde,DEBKGDL20000E25F
093730155155,09373155,Postbauer-Heng,09373,Neumarkt i.d. OPf.,BY,62-Gemeinde,DEBKGDL20000E65H
093730156156,09373156,Pyrbaum,09373,Neumarkt i.d. OPf.,BY,62-Gemeinde,DEBKGDL20000E3RT
093730160160,09373160,Seubersdorf i.d. OPf.,09373,Neumarkt i.d. OPf.,BY,62-Gemeinde,DEBKGDL20000E73M
093735321114,09373114,Berngau,09373,Neumarkt i.d. OPf.,BY,64-Gemeinde,DEBKGDL20000E65I
093735321153,09373153,Pilsach,09373,Neumarkt i.d. OPf.,BY,64-Gemeinde,DEBKGDL20000E4TE
093735321159,09373159,Sengenthal,09373,Neumarkt i.d. OPf.,BY,64-Gemeinde,DEBKGDL20000E6F1
093740124124,09374124,Grafenwöhr,09374,Neustadt a.d. Waldnaab,BY,61-Stadt,DEBKGDL20000E4D7
093740139139,09374139,Neustadt a.d. Waldnaab,09374,Neustadt a.d. Waldnaab,BY,61-Stadt,DEBKGDL20000E0PQ
093740162162,09374162,Vohenstrauß,09374,Neustadt a.d. Waldnaab,BY,61-Stadt,DEBKGDL20000E2C2
093740168168,09374168,Windischeschenbach,09374,Neustadt a.d. Waldnaab,BY,61-Stadt,DEBKGDL20000E6B0
093740111111,09374111,Altenstadt a.d. Waldnaab,09374,Neustadt a.d. Waldnaab,BY,62-Gemeinde,DEBKGDL20000E0QD
093740118118,09374118,Eslarn,09374,Neustadt a.d. Waldnaab,BY,62-Gemeinde,DEBKGDL20000DZSY
093740121121,09374121,Floß,09374,Neustadt a.d. Waldnaab,BY,62-Gemeinde,DEBKGDL20000E47B
093740122122,09374122,Flossenbürg,09374,Neustadt a.d. Waldnaab,BY,62-Gemeinde,DEBKGDL20000E0GW
093740133133,09374133,Luhe-Wildenau,09374,Neustadt a.d. Waldnaab,BY,62-Gemeinde,DEBKGDL20000E0TE
093740134134,09374134,Mantel,09374,Neustadt a.d. Waldnaab,BY,62-Gemeinde,DEBKGDL20000DZU2
093740137137,09374137,Moosbach,09374,Neustadt a.d. Waldnaab,BY,62-Gemeinde,DEBKGDL20000E53N
093740164164,09374164,Waidhaus,09374,Neustadt a.d. Waldnaab,BY,62-Gemeinde,DEBKGDL20000E6W2
093740165165,09374165,Waldthurn,09374,Neustadt a.d. Waldnaab,BY,62-Gemeinde,DEBKGDL20000E53B
093745324149,09374149,Pressath,09374,Neustadt a.d. Waldnaab,BY,63-Stadt,DEBKGDL20000E0B4
093745327117,09374117,Eschenbach i.d. OPf.,09374,Neustadt a.d. Waldnaab,BY,63-Stadt,DEBKGDL20000E4D4
093745327140,09374140,Neustadt am Kulm,09374,Neustadt a.d. Waldnaab,BY,63-Stadt,DEBKGDL20000E13O
093745331147,09374147,Pleystein,09374,Neustadt a.d. Waldnaab,BY,63-Stadt,DEBKGDL20000E2WQ
093745323128,09374128,Kirchendemenreuth,09374,Neustadt a.d. Waldnaab,BY,64-Gemeinde,DEBKGDL20000DZBQ
093745323144,09374144,Parkstein,09374,Neustadt a.d. Waldnaab,BY,64-Gemeinde,DEBKGDL20000E0AF
093745323150,09374150,Püchersreuth,09374,Neustadt a.d. Waldnaab,BY,64-Gemeinde,DEBKGDL20000E4MA
093745323158,09374158,Störnstein,09374,Neustadt a.d. Waldnaab,BY,64-Gemeinde,DEBKGDL20000E46Z
093745323160,09374160,Theisseil,09374,Neustadt a.d. Waldnaab,BY,64-Gemeinde,DEBKGDL20000E0QY
093745324148,09374148,Trabitz,09374,Neustadt a.d. Waldnaab,BY,64-Gemeinde,DEBKGDL20000E11K
093745324156,09374156,Schwarzenbach,09374,Neustadt a.d. Waldnaab,BY,64-Gemeinde,DEBKGDL20000E0UG
093745325119,09374119,Etzenricht,09374,Neustadt a.d. Waldnaab,BY,64-Gemeinde,DEBKGDL20000E5AB
093745325131,09374131,Kohlberg,09374,Neustadt a.d. Waldnaab,BY,64-Gemeinde,DEBKGDL20000E0E6
093745325166,09374166,Weiherhammer,09374,Neustadt a.d. Waldnaab,BY,64-Gemeinde,DEBKGDL20000DZU3
093745326129,09374129,Kirchenthumbach,09374,Neustadt a.d. Waldnaab,BY,64-Gemeinde,DEBKGDL20000E0QB
093745326155,09374155,Schlammersdorf,09374,Neustadt a.d. Waldnaab,BY,64-Gemeinde,DEBKGDL20000E1VW
093745326163,09374163,Vorbach,09374,Neustadt a.d. Waldnaab,BY,64-Gemeinde,DEBKGDL20000E516
093745327157,09374157,Speinshart,09374,Neustadt a.d. Waldnaab,BY,64-Gemeinde,DEBKGDL20000E1GJ
093745329127,09374127,Irchenrieth,09374,Neustadt a.d. Waldnaab,BY,64-Gemeinde,DEBKGDL20000E2DF
093745329146,09374146,Pirk,09374,Neustadt a.d. Waldnaab,BY,64-Gemeinde,DEBKGDL20000DZYY
093745329154,09374154,Schirmitz,09374,Neustadt a.d. Waldnaab,BY,64-Gemeinde,DEBKGDL20000E4TQ
093745329170,09374170,Bechtsrieth,09374,Neustadt a.d. Waldnaab,BY,64-Gemeinde,DEBKGDL20000E1BU
093745330132,09374132,Leuchtenberg,09374,Neustadt a.d. Waldnaab,BY,64-Gemeinde,DEBKGDL20000DYTE
093745330159,09374159,Tännesberg,09374,Neustadt a.d. Waldnaab,BY,64-Gemeinde,DEBKGDL20000E4YW
093745331123,09374123,Georgenberg,09374,Neustadt a.d. Waldnaab,BY,64-Gemeinde,DEBKGDL20000E2X1
093749451451,09374451,Heinersreuther Forst,09374,Neustadt a.d. Waldnaab,BY,65-Gemeindefreies Gebiet,DEBKGDL20000E1D7
093749452452,09374452,Manteler Forst,09374,Neustadt a.d. Waldnaab,BY,65-Gemeindefreies Gebiet,DEBKGDL20000E0UH
093749458458,09374458,Speinsharter Forst,09374,Neustadt a.d. Waldnaab,BY,65-Gemeindefreies Gebiet,DEBKGDL20000E1GK
093750148148,09375148,Hemau,09375,Regensburg,BY,61-Stadt,DEBKGDL20000E4A2
093750174174,09375174,Neutraubling,09375,Regensburg,BY,61-Stadt,DEBKGDL20000E3Q8
093750117117,09375117,Barbing,09375,Regensburg,BY,62-Gemeinde,DEBKGDL20000E3R0
093750118118,09375118,Beratzhausen,09375,Regensburg,BY,62-Gemeinde,DEBKGDL20000E52P
093750119119,09375119,Bernhardswald,09375,Regensburg,BY,62-Gemeinde,DEBKGDL20000E26J
093750143143,09375143,Hagelstadt,09375,Regensburg,BY,62-Gemeinde,DEBKGDL20000E0YU
093750161161,09375161,Köfering,09375,Regensburg,BY,62-Gemeinde,DEBKGDL20000E3L0
093750165165,09375165,Lappersdorf,09375,Regensburg,BY,62-Gemeinde,DEBKGDL20000E33I
093750170170,09375170,Mintraching,09375,Regensburg,BY,62-Gemeinde,DEBKGDL20000E505
093750175175,09375175,Nittendorf,09375,Regensburg,BY,62-Gemeinde,DEBKGDL20000E5E4
093750179179,09375179,Obertraubling,09375,Regensburg,BY,62-Gemeinde,DEBKGDL20000E0XR
093750180180,09375180,Pentling,09375,Regensburg,BY,62-Gemeinde,DEBKGDL20000E4EO
093750181181,09375181,Pettendorf,09375,Regensburg,BY,62-Gemeinde,DEBKGDL20000E74D
